epoch,train_loss,valid_loss,dice,time
0,nan,nan,0.0,00:46
1,nan,nan,0.0,00:46
2,nan,nan,0.0,00:47
3,nan,nan,0.0,00:47
4,nan,nan,0.0,00:46
5,nan,nan,0.0,00:46
